Jurisdicción,CUE Anexo,Nombre,Sector,Estado,Ámbito,Domicilio,CP,Teléfono,Código Localidad,Localidad,Departamento,E-mail,Ed. Común,Ed. Especial,Ed. de Jóvenes y Adultos,Ed. Artística,Ed. Hospitalaria Domiciliaria,Ed. Intercultural Bilingüe,Ed. Contexto de Encierro,Jardín maternal,Jardín de infantes,Primaria,Secundaria,Secundaria Técnica (INET),Superior no Universitario,Superior No Universitario (INET),dpto_link,Address,Address_2,Address_3
Buenos Aires,61818200,ESC. SECUNDARIA BASICA Nº8,Estatal,Activo,Urbano,ESPAÑA E/ BELGRANO Y CASTELLI 115  ,1865,48-4014,6778008,SAN VICENTE,SAN VICENTE,mitanor71@hotmail.com; obs0990008@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06778,"ESPAÑA E/ BELGRANO Y CASTELLI 115  , SAN VICENTE, SAN VICENTE, Buenos Aires, Argentina","ESPAÑA 115  , SAN VICENTE, SAN VICENTE, Buenos Aires, Argentina","ESPAÑA 115, SAN VICENTE, Buenos Aires, Argentina"
Buenos Aires,61818300,ESC. SECUNDARIA BASICA Nº10,Estatal,Activo,Urbano,S. ARCURI E/ VIDAL Y PALACIOS 102  BARRIO LA ESPERANZA,1864,42-6087,6778001,ALEJANDRO KORN,SAN VICENTE,pp099015@abc.gov.ar; obs0990010@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06778,"S. ARCURI E/ VIDAL Y PALACIOS 102  BARRIO LA ESPERANZA, ALEJANDRO KORN, SAN VICENTE, Buenos Aires, Argentina","S. ARCURI 102  BARRIO LA ESPERANZA, ALEJANDRO KORN, SAN VICENTE, Buenos Aires, Argentina","S. ARCURI 102, SAN VICENTE, Buenos Aires, Argentina"
Buenos Aires,61818400,ESC. SECUNDARIA BASICA Nº12,Estatal,Activo,Urbano,BOMPLAND E/ TOSSO Y COSTA 462  BARRIO VERSALLES,1864,42-4338,6778001,ALEJANDRO KORN,SAN VICENTE,akesb312@hotmail.com; obs0990012@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06778,"BOMPLAND E/ TOSSO Y COSTA 462  BARRIO VERSALLES, ALEJANDRO KORN, SAN VICENTE, Buenos Aires, Argentina","BOMPLAND 462  BARRIO VERSALLES, ALEJANDRO KORN, SAN VICENTE, Buenos Aires, Argentina","BOMPLAND 462, SAN VICENTE, Buenos Aires, Argentina"
Buenos Aires,61818402,ANEXO Nº1 DE ESB Nº12,Estatal,Activo,Urbano,BUENOS AIRES 1310  LOS NARANJOS,1864,42-6048,6778001,ALEJANDRO KORN,SAN VICENTE,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06778,"BUENOS AIRES 1310  LOS NARANJOS, ALEJANDRO KORN, SAN VICENTE, Buenos Aires, Argentina","BUENOS AIRES 1310  LOS NARANJOS, ALEJANDRO KORN, SAN VICENTE, Buenos Aires, Argentina","BUENOS AIRES 1310, SAN VICENTE, Buenos Aires, Argentina"
Buenos Aires,61818500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº 51,Estatal,Activo,Urbano,SAN MARTIN E/ PELLEGRINI Y SANTA FE 620  ,1708,4629-0213,6568004,MORON,MORON,obs1000014@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"SAN MARTIN E/ PELLEGRINI Y SANTA FE 620  , MORON, MORON, Buenos Aires, Argentina","SAN MARTIN 620  , MORON, MORON, Buenos Aires, Argentina","SAN MARTIN 620, MORON, Buenos Aires, Argentina"
Buenos Aires,61818600,ESCUELA SECUNDARIA Nº7 RICARDO GUTIERREZ,Estatal,Activo,Urbano,KIERNAN Y PROF. CASTAGNA S/N  VILLA TESEI,1686,4459-7309,6408001,CIUDAD VILLA SANTOS TESEI,HURLINGHAM,0135ms0007@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06408,"KIERNAN Y PROF. CASTAGNA S/N  VILLA TESEI, CIUDAD VILLA SANTOS TESEI, HURLINGHAM, Buenos Aires, Argentina","KIERNAN Y PROF. CASTAGNA S/N  VILLA TESEI, CIUDAD VILLA SANTOS TESEI, HURLINGHAM, Buenos Aires, Argentina","KIERNAN Y PROF. CASTAGNA , HURLINGHAM, Buenos Aires, Argentina"
Buenos Aires,61818700,ESCUELA DE EDUCACIÓN SECUNDARIA N°46,Estatal,Activo,Urbano,PRES. HIPÓLITO YRIGOYEN E/GRAL. MANUEL BELGRANO Y 25 DE MAYO 850  ,1708,4696-3612,6568004,MORON,MORON,claudenko@hotmail.com; obs1000020@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"PRES. HIPÓLITO YRIGOYEN E/GRAL. MANUEL BELGRANO Y 25 DE MAYO 850  , MORON, MORON, Buenos Aires, Argentina","PRES. HIPÓLITO YRIGOYEN 25 DE MAYO 850  , MORON, MORON, Buenos Aires, Argentina","PRES. HIPÓLITO YRIGOYEN 25 DE MAYO 850, MORON, Buenos Aires, Argentina"
Buenos Aires,61818800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº21 NUESTRA SEÑORA DE LAS MERCEDES,Estatal,Activo,Urbano,AVDA. VERGARA ESQ. A. FARIAS 352  ,1712,4627-9225,6568004,MORON,MORON,ees44castelar@gmail.com; obs1000021@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"AVDA. VERGARA ESQ. A. FARIAS 352  , MORON, MORON, Buenos Aires, Argentina","AVDA. VERGARA ESQ. A. FARIAS 352  , MORON, MORON, Buenos Aires, Argentina","AVDA. VERGARA ESQ. A. FARIAS 352, MORON, Buenos Aires, Argentina"
Buenos Aires,61818900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº40,Estatal,Activo,Urbano,AVDA. EVA PERON 2352  ,1708,4697-2898,6568004,MORON,MORON,es25moron@hotmail.com; obs1000025@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"AVDA. EVA PERON 2352  , MORON, MORON, Buenos Aires, Argentina","AVDA. EVA PERON 2352  , MORON, MORON, Buenos Aires, Argentina","AVDA. EVA PERON 2352, MORON, Buenos Aires, Argentina"
Buenos Aires,61819000,ESC. SECUNDARIA BASICA Nº8,Estatal,Activo,Urbano,SAN JUSTO E/ CERRITO Y SCHWEITZ 3574  VILLA LEON,1714,4621-2047,6410002,ITUZAINGO,ITUZAINGO,obs1360008@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"SAN JUSTO E/ CERRITO Y SCHWEITZ 3574  VILLA LEON, ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","SAN JUSTO 3574  VILLA LEON, ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","SAN JUSTO 3574, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,61819100,ESC. SECUNDARIA BASICA Nº9 25 DE MAYO,Estatal,Activo,Urbano,ACASSUSO 1900  PARQUE JHONSHON,1686,4662-8310,6408002,HURLINGHAM,HURLINGHAM,esb9hurlingham@yahoo.com.ar; obs1350009@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06408,"ACASSUSO 1900  PARQUE JHONSHON, HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","ACASSUSO 1900  PARQUE JHONSHON, HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","ACASSUSO 1900, HURLINGHAM, Buenos Aires, Argentina"
Buenos Aires,61819200,ESC. SECUNDARIA BASICA Nº8,Estatal,Activo,Urbano,RECAGNO 500  VILLA CLUB,1686,4662-1022,6408002,HURLINGHAM,HURLINGHAM,0135bs0008@gmail.com; obs1350008@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06408,"RECAGNO 500  VILLA CLUB, HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","RECAGNO 500  VILLA CLUB, HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","RECAGNO 500, HURLINGHAM, Buenos Aires, Argentina"
Buenos Aires,61819300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15,Estatal,Activo,Urbano,BAGNAT E/TERRERO Y POSADAS 955  BARRIO GASTRONOMICO,1714,4624-7695,6410002,ITUZAINGO,ITUZAINGO,leobrunen@gmail.com; obs1360009@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"BAGNAT E/TERRERO Y POSADAS 955  BARRIO GASTRONOMICO, ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","BAGNAT 955  BARRIO GASTRONOMICO, ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","BAGNAT 955, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,61819400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10 LEONARDO ROSALES,Estatal,Activo,Urbano,BALBOA 151  ,1688,4459-6482,6408001,CIUDAD VILLA SANTOS TESEI,HURLINGHAM,ofeliblanc@hotmail.com; obs1350010@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06408,"BALBOA 151  , CIUDAD VILLA SANTOS TESEI, HURLINGHAM, Buenos Aires, Argentina","BALBOA 151  , CIUDAD VILLA SANTOS TESEI, HURLINGHAM, Buenos Aires, Argentina","BALBOA 151, HURLINGHAM, Buenos Aires, Argentina"
Buenos Aires,61819500,ESC. SECUNDARIA BASICA Nº31,Estatal,Activo,Urbano,LA PLATA 730  ,1684,4758-3159,6568002,EL PALOMAR,MORON,esb31moron@hotmail.com; leonardommonzon@hotmail.com; obs1000031@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"LA PLATA 730  , EL PALOMAR, MORON, Buenos Aires, Argentina","LA PLATA 730  , EL PALOMAR, MORON, Buenos Aires, Argentina","LA PLATA 730, MORON, Buenos Aires, Argentina"
Buenos Aires,61819600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº43,Estatal,Activo,Urbano,SANTA TERESA 2046  ,1708,4696-3955,6568004,MORON,MORON,obs1000032@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"SANTA TERESA 2046  , MORON, MORON, Buenos Aires, Argentina","SANTA TERESA 2046  , MORON, MORON, Buenos Aires, Argentina","SANTA TERESA 2046, MORON, Buenos Aires, Argentina"
Buenos Aires,61819700,ESC. SECUNDARIA BASICA Nº33,Estatal,Activo,Urbano,NEUQUEN 529  ,1684,4751-2599/3319,6568002,EL PALOMAR,MORON,secundariatreintaytresoron@yahoo.com; sb_33moron@hotmail.com; obs1000033@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"NEUQUEN 529  , EL PALOMAR, MORON, Buenos Aires, Argentina","NEUQUEN 529  , EL PALOMAR, MORON, Buenos Aires, Argentina","NEUQUEN 529, MORON, Buenos Aires, Argentina"
Buenos Aires,61819800,ESC. SECUNDARIA Nº9,Estatal,Activo,Urbano,CASTELAR S/N (ESQ.RIVERA 3300) 3300  ,1714,4624-7695,6410002,ITUZAINGO,ITUZAINGO,leobrunen@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"CASTELAR S/N (ESQ.RIVERA 3300) 3300  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","CASTELAR S/N (ESQ.RIVERA 3300) 3300  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","CASTELAR , ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,61819900,ESCUELA SECUNDARIA Nº11,Estatal,Activo,Urbano,CAAGUAZU ESQ. 24 DE OCTUBRE 910  ,1714,4623-9723,6410002,ITUZAINGO,ITUZAINGO,secundaria11ituzaingo@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"CAAGUAZU ESQ. 24 DE OCTUBRE 910  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","CAAGUAZU ESQ. 24 DE OCTUBRE 910  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","CAAGUAZU ESQ. 24 DE OCTUBRE 910, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,61820100,ESCUELA SECUNDARIA Nº11 SARGENTO CABRAL,Estatal,Activo,Urbano,MALASPINA (E/VERDI Y SHUBERT) 1041  ,1686,4452-2195,6408002,HURLINGHAM,HURLINGHAM,0135ms0011@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06408,"MALASPINA (E/VERDI Y SHUBERT) 1041  , HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","MALASPINA (1041  , HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","MALASPINA (1041, HURLINGHAM, Buenos Aires, Argentina"
Buenos Aires,61820200,ESCUELA SECUNDARIA Nº12,Estatal,Activo,Urbano,ORAN ESQ. LA PIEDAD 2070  ,1714,4624-7714,6410002,ITUZAINGO,ITUZAINGO,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"ORAN ESQ. LA PIEDAD 2070  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","ORAN ESQ. LA PIEDAD 2070  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","ORAN ESQ. LA PIEDAD 2070, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,61820300,ESC. SECUNDARIA BASICA Nº36 JOHN F. KENNEDY,Estatal,Activo,Urbano,MARGARITA CORVALAN 1180  ,1706,4443-6662,6568003,HAEDO,MORON,elbazuly@gmail.com; obs1000036@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"MARGARITA CORVALAN 1180  , HAEDO, MORON, Buenos Aires, Argentina","MARGARITA CORVALAN 1180  , HAEDO, MORON, Buenos Aires, Argentina","MARGARITA CORVALAN 1180, MORON, Buenos Aires, Argentina"
Buenos Aires,61820400,ESCUELA SECUNDARIA Nº39,Estatal,Activo,Urbano,CAÑADA DE JUAN RUIZ 320  ,1712,4483-0255,6568001,CASTELAR,MORON,obs1000037@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"CAÑADA DE JUAN RUIZ 320  , CASTELAR, MORON, Buenos Aires, Argentina","CAÑADA DE JUAN RUIZ 320  , CASTELAR, MORON, Buenos Aires, Argentina","CAÑADA DE JUAN RUIZ 320, MORON, Buenos Aires, Argentina"
Buenos Aires,61820500,ESC. SECUNDARIA Nº8,Estatal,Activo,Urbano,DEL CABESTRO E/ SARMIENTO Y L. CARO 350  ,1713,4621-0238,6410003,VILLA GOBERNADOR UDAONDO,ITUZAINGO,alenocera@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"DEL CABESTRO E/ SARMIENTO Y L. CARO 350  , VILLA GOBERNADOR UDAONDO, ITUZAINGO, Buenos Aires, Argentina","DEL CABESTRO 350  , VILLA GOBERNADOR UDAONDO, ITUZAINGO, Buenos Aires, Argentina","DEL CABESTRO 350, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,61820600,ESC. SECUNDARIA BASICA Nº62,Estatal,Activo,Urbano,POTOSI E/CASTRO Y MORENO 2651  VILLA JARDIN,1822,4228-5545,6434012,LANUS,LANUS,sb62lanus@hotmail.com; obs1110062@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"POTOSI E/CASTRO Y MORENO 2651  VILLA JARDIN, LANUS, LANUS, Buenos Aires, Argentina","POTOSI 2651  VILLA JARDIN, LANUS, LANUS, Buenos Aires, Argentina","POTOSI 2651, LANUS, Buenos Aires, Argentina"
Buenos Aires,61820700,ESCUELA SECUNDARIA Nº33,Estatal,Activo,Urbano,75 E/ 124 Y 125 S/N  LAS HERMANAS,1890,45-5552,6091007,JUAN MARIA GUTIERREZ,BERAZATEGUI,esb27berazategui@hotmail.com; obs1190027@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06091,"75 E/ 124 Y 125 S/N  LAS HERMANAS, JUAN MARIA GUTIERREZ, BERAZATEGUI, Buenos Aires, Argentina","75 75 E/ 124 Y 125 S/N  LAS HERMANAS, JUAN MARIA GUTIERREZ, BERAZATEGUI, Buenos Aires, Argentina","75 75 E/ 124 Y 125 , BERAZATEGUI, Buenos Aires, Argentina"
Buenos Aires,61820900,ESCUELA SECUNDARIA Nº23,Estatal,Activo,Urbano,163 E/ 23 Y 24 S/N  BARRIO JACARANDA,1884,4395-2565,6091001,BERAZATEGUI,BERAZATEGUI,secundaria23begui@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06091,"163 E/ 23 Y 24 S/N  BARRIO JACARANDA, BERAZATEGUI, BERAZATEGUI, Buenos Aires, Argentina","163 163 E/ 23 Y 24 S/N  BARRIO JACARANDA, BERAZATEGUI, BERAZATEGUI, Buenos Aires, Argentina","163 163 E/ 23 Y 24 , BERAZATEGUI, Buenos Aires, Argentina"
Buenos Aires,61821000,ESCUELA SECUNDARIA Nº7,Estatal,Activo,Urbano,LAVALLE Y BRASIL S/N  ,1806,4386-0182,6270005,TRISTAN SUAREZ,EZEIZA,secundaria7ezeiza@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06270,"LAVALLE Y BRASIL S/N  , TRISTAN SUAREZ, EZEIZA, Buenos Aires, Argentina","LAVALLE Y BRASIL S/N  , TRISTAN SUAREZ, EZEIZA, Buenos Aires, Argentina","LAVALLE Y BRASIL , EZEIZA, Buenos Aires, Argentina"
Buenos Aires,61821300,ESCUELA SECUNDARIA Nº12,Estatal,Activo,Urbano,FLORENCIO VARELA 446  ,1804,4295-0717,6270003,JOSE MARIA EZEIZA,EZEIZA,escuelasecundaria_basica21@yahoo.com.ar; obs1300021@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06270,"FLORENCIO VARELA 446  , JOSE MARIA EZEIZA, EZEIZA, Buenos Aires, Argentina","FLORENCIO VARELA 446  , JOSE MARIA EZEIZA, EZEIZA, Buenos Aires, Argentina","FLORENCIO VARELA 446, EZEIZA, Buenos Aires, Argentina"
Buenos Aires,61821301,ANEXO Nº1 DE ESCUELA SECUNDARIA Nº12,Estatal,Activo,Urbano,MALVINAS ARGENTINAS Y SAN LORENZO 1020  VILLA GUILLERMINA,1804,4389-6081,6270009,EZEIZA,EZEIZA,diresb5sb9@yahoo.com.ar; obs1300009@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06270,"MALVINAS ARGENTINAS Y SAN LORENZO 1020  VILLA GUILLERMINA, EZEIZA, EZEIZA, Buenos Aires, Argentina","MALVINAS ARGENTINAS Y SAN LORENZO 1020  VILLA GUILLERMINA, EZEIZA, EZEIZA, Buenos Aires, Argentina","MALVINAS ARGENTINAS Y SAN LORENZO 1020, EZEIZA, Buenos Aires, Argentina"
Buenos Aires,61821302,ANEXO Nº2 DE ESCUELA SECUNDARIA Nº12,Estatal,Activo,Urbano,FRENCH E/ LIBERTAD Y PUEYRREDON 630  ,1804,4389-0755/0713,6270009,EZEIZA,EZEIZA,sb301ezeiza@gmail.com; obs1300001@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06270,"FRENCH E/ LIBERTAD Y PUEYRREDON 630  , EZEIZA, EZEIZA, Buenos Aires, Argentina","FRENCH 630  , EZEIZA, EZEIZA, Buenos Aires, Argentina","FRENCH 630, EZEIZA, Buenos Aires, Argentina"
Buenos Aires,61821400,ESC. SECUNDARIA BASICA Nº79,Estatal,Activo,Urbano,849 E/882 Y 883 1250  BARRIO LA FLORIDA,1881,4250-4424,6658008,QUILMES,QUILMES,escsec79quilmes@yahoo.com.ar; obs0850079@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06658,"849 E/882 Y 883 1250  BARRIO LA FLORIDA, QUILMES, QUILMES, Buenos Aires, Argentina","849 849 E/882 Y 883 1250  BARRIO LA FLORIDA, QUILMES, QUILMES, Buenos Aires, Argentina","849 849 E/882 Y 883 1250, QUILMES, Buenos Aires, Argentina"
Buenos Aires,61821500,ESC. SECUNDARIA BASICA Nº78,Estatal,Activo,Urbano,CONDARCO E/VENEZUELA Y COSTA RICA 5350  BARRIO LA ESPERANZA GRANDE,1882,4210-6537,6658005,EZPELETA,QUILMES,secundariabasica58@yahoo.com.ar; obs0850078@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06658,"CONDARCO E/VENEZUELA Y COSTA RICA 5350  BARRIO LA ESPERANZA GRANDE, EZPELETA, QUILMES, Buenos Aires, Argentina","CONDARCO 5350  BARRIO LA ESPERANZA GRANDE, EZPELETA, QUILMES, Buenos Aires, Argentina","CONDARCO 5350, QUILMES, Buenos Aires, Argentina"
Buenos Aires,61821600,ESC. SECUNDARIA BASICA Nº16,Estatal,Activo,Urbano,AV. MAIPU 752  ,1804,4295-1223,6270001,CANNING,EZEIZA,secundaria16ezeiza@gmail.com; obs1300016@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06270,"AV. MAIPU 752  , CANNING, EZEIZA, Buenos Aires, Argentina","AV. MAIPU 752  , CANNING, EZEIZA, Buenos Aires, Argentina","AV. MAIPU 752, EZEIZA, Buenos Aires, Argentina"
Buenos Aires,61821800,ESC. SECUNDARIA BASICA Nº20,Estatal,Activo,Urbano,AVDA. PEREZ QUINTANA Y GAONA 4500  ,1714,4481-2972,6410002,ITUZAINGO,ITUZAINGO,mn.ledesma@hotmail.com; obs1360020@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"AVDA. PEREZ QUINTANA Y GAONA 4500  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","AVDA. PEREZ QUINTANA Y GAONA 4500  , ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","AVDA. PEREZ QUINTANA Y GAONA 4500, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,61821900,ESCUELA SECUNDARIA Nº6,Estatal,Activo,Urbano,ZAPALA 453  ,1804,4389-4531,6270004,LA UNION,EZEIZA,sec.6.ezeiza@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06270,"ZAPALA 453  , LA UNION, EZEIZA, Buenos Aires, Argentina","ZAPALA 453  , LA UNION, EZEIZA, Buenos Aires, Argentina","ZAPALA 453, EZEIZA, Buenos Aires, Argentina"
Buenos Aires,61822100,ESCUELA SECUNDARIA Nº14,Estatal,Activo,Urbano,AUSTRIA E/ ALMAGRO Y PORTUGAL 2757  BARRIO SAN ALBERTO,1714,4621-2925,6410002,ITUZAINGO,ITUZAINGO,patotony1@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06410,"AUSTRIA E/ ALMAGRO Y PORTUGAL 2757  BARRIO SAN ALBERTO, ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","AUSTRIA 2757  BARRIO SAN ALBERTO, ITUZAINGO, ITUZAINGO, Buenos Aires, Argentina","AUSTRIA 2757, ITUZAINGO, Buenos Aires, Argentina"
Buenos Aires,61825800,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº4 RICARDO ALBERTO LOPEZ,Estatal,Activo,Urbano,111 E/18 Y 19 1890  BARRIO PRIMAVERA,1884,4261-4796,6091001,BERAZATEGUI,BERAZATEGUI,tecnica4begui@gmail.com; omt1190004@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,06091,"111 E/18 Y 19 1890  BARRIO PRIMAVERA, BERAZATEGUI, BERAZATEGUI, Buenos Aires, Argentina","111 111 E/18 Y 19 1890  BARRIO PRIMAVERA, BERAZATEGUI, BERAZATEGUI, Buenos Aires, Argentina","111 111 E/18 Y 19 1890, BERAZATEGUI, Buenos Aires, Argentina"
Buenos Aires,61826600,ESC. SECUNDARIA BASICA Nº18,Estatal,Activo,Urbano,SARDI E/ A. GRANDE Y M. CORONADO 1830  ,1838,4272-7743,6260005,LUIS GUILLON,ESTEBAN ECHEVERRIA,escsec182014@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06260,"SARDI E/ A. GRANDE Y M. CORONADO 1830  , LUIS GUILLON, ESTEBAN ECHEVERRIA, Buenos Aires, Argentina","SARDI 1830  , LUIS GUILLON, ESTEBAN ECHEVERRIA, Buenos Aires, Argentina","SARDI 1830, ESTEBAN ECHEVERRIA, Buenos Aires, Argentina"
Buenos Aires,61827200,ESCUELA SECUNDARIA Nº7,Estatal,Activo,Urbano,J. LINERA Y VELEZ SARFIELD 1161  LA FRATERNIDAD,1748,486-0522,6364003,GENERAL RODRIGUEZ,GENERAL RODRIGUEZ,alma2702lafrate@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06364,"J. LINERA Y VELEZ SARFIELD 1161  LA FRATERNIDAD, GENERAL RODRIGUEZ, GENERAL RODRIGUEZ, Buenos Aires, Argentina","J. LINERA Y VELEZ SARFIELD 1161  LA FRATERNIDAD, GENERAL RODRIGUEZ, GENERAL RODRIGUEZ, Buenos Aires, Argentina","J. LINERA Y VELEZ SARFIELD 1161, GENERAL RODRIGUEZ, Buenos Aires, Argentina"
Buenos Aires,61827300,ESCUELA SECUNDARIA Nº5,Estatal,Activo,Urbano,PUERTA DEL PLATA 650  A de san joaquin,1748,4784-3095,6364003,GENERAL RODRIGUEZ,GENERAL RODRIGUEZ,adrianhbertoli@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06364,"PUERTA DEL PLATA 650  A de san joaquin, GENERAL RODRIGUEZ, GENERAL RODRIGUEZ, Buenos Aires, Argentina","PUERTA DEL PLATA 650  A de san joaquin, GENERAL RODRIGUEZ, GENERAL RODRIGUEZ, Buenos Aires, Argentina","PUERTA DEL PLATA 650, GENERAL RODRIGUEZ, Buenos Aires, Argentina"
Buenos Aires,61827500,ESCUELA SECUNDARIA Nº8,Estatal,Activo,Urbano,BARRIO DE SUBOFICIALES SARGENTO CABRAL S/N  ,1659,4451-7179,6760002,CAMPO DE MAYO,SAN MIGUEL,escuela.secundaria@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06760,"BARRIO DE SUBOFICIALES SARGENTO CABRAL S/N  , CAMPO DE MAYO, SAN MIGUEL, Buenos Aires, Argentina","BARRIO DE SUBOFICIALES SARGENTO CABRAL S/N  , CAMPO DE MAYO, SAN MIGUEL, Buenos Aires, Argentina","BARRIO DE SUBOFICIALES SARGENTO CABRAL , SAN MIGUEL, Buenos Aires, Argentina"
Buenos Aires,61827700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº25,Estatal,Activo,Urbano,URQUIZA 1327  ,1663,4667-2678,6760005,SAN MIGUEL,SAN MIGUEL,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06760,"URQUIZA 1327  , SAN MIGUEL, SAN MIGUEL, Buenos Aires, Argentina","URQUIZA 1327  , SAN MIGUEL, SAN MIGUEL, Buenos Aires, Argentina","URQUIZA 1327, SAN MIGUEL, Buenos Aires, Argentina"
Buenos Aires,61827800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº30,Estatal,Activo,Urbano,LAS DELICIAS E/ALGEL GALLARDO Y PINTOS 3579  ,1663,4451-6581,6760022,DON ALFONSO,SAN MIGUEL,esb12sanmiguel@live.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06760,"LAS DELICIAS E/ALGEL GALLARDO Y PINTOS 3579  , DON ALFONSO, SAN MIGUEL, Buenos Aires, Argentina","LAS DELICIAS 3579  , DON ALFONSO, SAN MIGUEL, Buenos Aires, Argentina","LAS DELICIAS 3579, SAN MIGUEL, Buenos Aires, Argentina"
